Time,P1,P2,P3,P4,S1,S2,S3
877019,1,0,1,0,0,165,0
877304,1,0,1,0,181,0,0
877588,1,0,1,1,194,0,0
877853,1,0,1,1,0,0,0
878118,0,0,0,1,0,0,0
878382,0,0,0,0,0,0,0
878661,0,0,0,0,0,0,0
878926,0,0,0,0,0,0,0
879206,0,0,0,0,0,0,0
879486,0,0,0,0,0,0,0
879766,0,0,0,0,0,0,0
880031,0,0,0,0,0,0,0
880311,0,0,0,0,0,0,0
880591,1,0,1,0,0,0,0
880856,1,0,1,0,0,0,0
881121,1,1,1,1,0,0,0
881401,0,1,1,1,0,0,0
881666,0,1,0,0,0,0,0
881946,0,0,0,0,0,0,0
882226,0,0,0,0,0,0,0
882511,0,0,0,0,196,0,0
882765,0,0,0,0,180,0,0
883029,0,0,0,0,0,0,0
883294,0,0,0,0,0,0,0
883574,0,0,0,0,0,0,0
883839,0,0,0,0,0,0,0
884104,0,0,0,0,0,0,0
884369,0,0,1,1,0,0,0
884634,1,0,1,1,0,0,0
884899,1,0,0,1,0,0,0
885163,1,0,0,0,0,0,0
885427,0,0,0,0,0,0,0
885691,0,0,0,0,0,0,0
885955,0,0,0,0,0,0,0
886220,0,0,0,0,0,0,0
886485,0,1,0,0,0,0,0
886749,0,1,0,0,0,0,0
887029,0,0,0,0,0,0,0
887309,0,0,0,1,0,0,0
887589,0,0,0,1,0,0,0
887873,1,0,1,1,199,0,0
888138,1,0,1,1,0,0,0
888417,0,0,1,1,0,0,0
888697,0,0,0,1,0,0,0
888977,0,0,0,0,0,0,0
889257,0,0,0,0,0,0,0
889537,0,0,0,0,0,0,0
889817,0,0,0,0,0,0,0
890097,0,0,0,0,0,0,0
890377,0,0,0,0,0,0,0
890657,0,0,0,0,0,0,0
890937,0,0,0,0,0,0,0
891217,0,0,0,0,0,0,0
891497,1,0,1,0,0,0,0
891777,1,1,1,1,0,0,0
892057,0,1,0,1,0,0,0
892337,0,0,0,0,0,0,0
892617,0,0,0,0,0,0,0
892897,0,0,0,0,0,0,0
893156,0,0,0,0,193,172,0
893426,0,0,0,0,184,0,0
893706,0,0,0,0,0,0,0
893971,0,0,0,0,0,0,0
894235,0,0,0,0,0,0,0
894514,0,0,0,0,0,0,0
894794,0,0,0,0,0,0,0
895074,0,0,1,1,0,0,0
895354,1,0,1,1,0,0,0
895634,1,0,0,0,0,0,0
895914,0,0,0,0,0,0,0
896194,0,0,0,0,0,0,0
896459,0,0,0,0,0,0,0
896724,0,0,0,0,0,0,0
896989,0,1,0,0,0,0,0
897253,0,1,0,0,0,0,0
897532,0,1,0,0,0,0,0
897843,0,0,0,0,0,0,0
898128,0,0,1,1,191,0,0
898408,0,0,1,1,0,0,0
898688,0,0,0,1,0,0,0
898968,0,0,0,0,0,0,0
899248,0,0,0,0,0,0,0
899528,1,0,0,0,0,0,0
899808,1,0,0,0,0,0,0
900073,0,0,0,0,0,0,0
900353,0,0,0,0,0,0,0
900633,0,0,0,0,0,0,0
900913,0,0,0,0,0,0,0
901193,0,0,0,0,0,0,0
901458,0,0,1,0,0,0,0
901723,0,1,1,1,0,0,0
902003,0,1,1,1,0,0,0
902283,1,1,1,1,0,0,0
902563,1,0,0,0,0,0,0
902843,1,0,0,0,0,0,0
903153,0,0,0,0,0,0,0
903463,0,0,0,0,0,0,0
903743,0,0,0,0,0,0,0
904008,0,0,0,0,0,0,0
904287,0,0,0,0,0,0,0
904552,0,0,0,0,0,0,0
904816,0,0,0,0,0,0,0
905081,0,0,1,1,0,0,0
905360,1,0,1,1,0,0,0
905625,1,0,0,0,0,0,0
905904,0,0,0,0,0,0,0
906184,0,0,0,0,0,0,0
906464,0,0,0,0,0,0,0
906729,0,0,0,0,0,0,0
906994,0,1,0,0,0,0,0
907258,0,1,0,0,0,0,0
907523,0,1,0,0,0,0,0
907787,0,0,0,0,0,0,0
908052,0,0,0,0,0,0,0
908347,0,0,0,0,0,0,0
908620,1,0,1,0,198,0,87
908900,1,0,1,1,0,0,0
909180,0,0,1,1,0,0,0
909460,0,0,0,0,0,0,0
909740,0,0,0,0,0,0,0
910020,0,0,0,0,0,0,0
910300,0,0,0,0,0,0,0
910580,0,0,0,0,0,0,0
910845,0,0,0,0,0,0,0
911110,0,0,0,0,0,0,0
911389,0,0,0,0,0,0,0
911669,0,0,0,0,0,0,0
911949,1,0,1,0,0,0,0
912229,1,0,1,1,0,0,0
912509,0,1,0,1,0,0,0
912789,0,1,0,1,0,0,0
913069,0,1,0,0,0,0,0
913349,0,1,0,0,0,0,0
913659,0,0,0,0,0,0,0
913944,0,0,0,0,191,0,0
914224,0,0,0,0,0,0,0
914504,0,0,0,0,0,0,0
914784,0,0,0,0,0,0,0
915049,0,0,0,0,0,0,0
915329,0,0,0,0,0,0,0
915609,0,0,1,1,0,0,0
915889,1,0,1,1,0,0,0
916169,1,0,0,1,0,0,0
916449,1,0,0,0,0,0,0
916714,0,0,0,0,0,0,0
916994,0,0,0,0,0,0,0
917259,0,0,0,0,0,0,0
917524,0,0,0,0,0,0,0
917789,0,1,0,0,0,0,0
918053,0,1,0,0,0,0,0
918317,0,0,0,0,0,0,0
918571,0,0,0,1,0,170,0
918854,1,0,0,1,196,0,0
919125,1,0,1,1,196,31,0
919405,0,0,1,1,0,0,0
919685,0,0,0,1,0,0,0
919965,0,0,0,0,0,0,0
920245,0,0,0,0,0,0,0
920525,0,0,0,0,0,0,0
920805,0,0,0,0,0,0,0
921085,0,0,0,0,0,0,0
921350,0,0,0,0,0,0,0
921630,0,0,0,0,0,0,0
921895,1,0,0,0,0,0,0
922160,1,0,0,0,0,0,0
922440,1,1,0,0,0,0,0
922705,1,1,0,0,0,0,0
922985,1,1,0,0,0,0,0
923268,1,1,1,1,198,0,0
923550,1,0,1,1,0,33,0
923830,1,0,1,1,0,0,0
924095,0,0,0,0,0,0,0
924360,0,0,0,0,0,0,0
924639,0,0,0,0,0,0,0
924904,0,0,0,0,0,0,0
925169,0,0,0,0,0,0,0
925434,0,0,0,0,0,0,0
925699,0,0,0,0,0,0,0
925963,0,0,0,0,0,0,0
926228,0,1,1,0,0,0,0
926492,0,1,1,1,0,0,0
926775,1,1,1,1,196,0,0
927059,1,0,0,1,194,0,0
927324,0,0,0,1,0,0,0
927589,0,0,0,1,0,0,0
927869,0,0,0,0,0,0,0
928134,0,0,0,0,0,0,0
928398,0,0,0,0,0,0,0
928678,0,0,0,0,0,0,0
928958,0,0,0,0,0,0,0
929238,0,0,0,0,0,0,0
929518,0,0,1,0,0,0,0
929783,0,0,1,0,0,0,0
930048,0,1,0,0,0,0,0
930328,1,1,0,1,0,0,0
930613,1,1,0,1,0,169,0
930897,0,0,0,1,191,0,0
931177,0,0,0,1,0,0,0
931442,0,0,0,0,0,0,0
931707,0,0,0,0,0,0,0
931972,0,0,0,0,0,0,0
932237,0,0,0,0,0,0,0
932517,0,0,1,0,0,0,0
932782,0,0,1,0,0,0,0
933062,0,0,1,0,0,0,0
933327,0,0,0,0,0,0,0
933607,0,0,0,0,0,0,0
933887,0,0,0,1,0,0,0
934167,1,1,0,1,0,0,0
934447,1,1,0,1,0,0,0
934731,1,0,0,1,195,0,0
935026,1,0,0,1,0,0,0
935306,0,0,0,1,0,0,0
935586,0,0,0,0,0,0,0
935866,0,0,0,0,0,0,0
936146,0,0,0,0,0,0,0
936426,0,0,0,0,0,0,0
936706,0,0,1,0,0,0,0
936986,0,0,1,0,0,0,0
937266,0,0,0,0,0,0,0
937546,0,0,0,0,0,0,0
937826,0,0,0,0,0,0,0
938106,1,0,0,0,0,0,0
938386,1,1,0,1,0,0,0
938651,1,1,0,1,0,0,0
938930,1,1,0,0,0,0,0
939210,1,0,0,0,0,0,0
939470,1,0,1,0,186,163,0
939742,1,0,1,0,179,32,0
940007,1,0,1,0,0,0,0
940272,1,0,0,0,0,0,0
940536,0,0,0,0,0,0,0
940816,0,0,0,0,0,0,0
941096,0,0,0,0,0,0,0
941376,0,0,0,1,0,0,0
941641,0,0,0,1,0,0,0
941921,0,0,0,0,0,0,0
942201,0,0,0,0,0,0,0
942481,0,0,0,0,0,0,0
942761,0,0,1,0,0,0,0
943041,0,1,1,0,0,0,0
943321,0,1,0,0,0,0,0
943586,0,0,0,0,0,0,0
943870,1,0,0,0,193,0,0
944141,1,0,0,1,186,31,0
944421,1,0,0,1,0,0,0
944701,0,0,0,1,0,0,0
944981,0,0,0,0,0,0,0
945261,0,0,0,0,0,0,0
945541,0,0,0,0,0,0,0
945821,0,0,1,0,0,0,0
946101,0,0,1,0,0,0,0
946381,0,0,1,0,0,0,0
946661,0,0,1,0,0,0,0
946941,1,0,1,0,0,0,0
947206,1,1,0,0,0,0,0
947486,1,1,0,1,0,0,0
947766,1,0,0,1,0,0,0
948050,1,0,0,1,187,0,0
948330,1,0,0,1,0,0,0
948610,1,0,0,1,0,0,0
948890,1,0,0,0,0,0,0
949170,0,0,0,0,0,0,0
949450,0,0,0,0,0,0,0
949730,0,0,0,0,0,0,0
950010,0,0,1,0,0,0,0
950290,0,0,1,0,0,0,0
950570,0,0,0,0,0,0,0
950835,0,0,0,0,0,0,0
951115,0,0,0,0,0,0,0
951395,0,0,0,0,0,0,0
951675,0,0,0,0,0,0,0
951955,1,1,0,0,0,0,0
952235,1,1,0,1,0,0,0
952515,0,0,0,1,0,0,0
952795,0,0,0,1,0,0,0
953075,0,0,0,0,0,0,0
953355,0,0,0,0,0,0,0
953650,0,0,0,0,0,0,0
953947,0,0,1,0,0,30,0
954227,0,0,1,0,0,0,0
954507,0,0,0,0,0,0,0
954787,1,0,0,0,0,0,0
955067,1,1,0,0,0,0,0
955347,1,1,0,0,0,0,0
955627,1,0,0,1,0,0,0
955907,0,0,0,1,0,0,0
956187,0,0,0,1,0,0,0
956467,0,0,0,0,0,0,0
956747,0,0,0,0,0,0,0
957027,0,0,0,0,0,0,0
957307,0,0,1,0,0,0,0
957587,0,0,1,0,0,0,0
957867,0,0,1,0,0,0,0
958147,0,0,1,0,0,0,0
958427,0,0,0,0,0,0,0
958707,1,0,0,0,0,0,0
959003,1,0,0,0,0,0,0
959288,1,0,0,1,185,0,0
959568,1,0,0,1,0,0,0
959848,1,0,0,1,0,0,0
960128,0,0,0,0,0,0,0
960408,0,1,0,0,0,0,0
960688,0,1,0,0,0,0,0
960968,0,0,1,0,0,0,0
961248,0,0,1,0,0,0,0
961528,0,0,0,0,0,0,0
961808,0,0,0,0,0,0,0
962088,0,0,0,0,0,0,0
962368,0,0,0,0,0,0,0
962648,1,0,0,0,0,0,0
962928,1,0,0,1,0,0,0
963208,1,0,0,1,0,0,0
963488,0,0,0,0,0,0,0
963768,0,0,0,0,0,0,0
964033,0,0,0,0,0,0,0
964343,0,0,0,0,0,0,0
964639,0,0,1,0,0,0,0
964919,0,0,1,0,0,0,0
965199,0,0,0,0,0,0,0
965479,0,0,0,0,0,0,0
965759,0,1,0,0,0,0,0
966039,0,1,0,0,0,0,0
966319,1,0,0,1,0,0,0
966599,1,0,0,1,0,0,0
966879,0,0,0,1,0,0,0
967159,0,0,0,0,0,0,0
967440,0,0,0,0,0,0,0
967720,0,0,0,0,0,0,0
968000,0,0,1,0,0,0,0
968280,0,0,1,0,0,0,0
968560,0,1,1,0,0,0,0
968840,0,1,1,0,0,0,0
969122,0,0,0,0,0,32,0
969402,0,0,0,0,0,0,0
969714,0,0,0,0,0,0,0
969998,1,0,0,1,179,0,0
970278,1,0,0,1,0,0,0
970558,1,0,0,1,0,0,0
970838,0,0,0,0,0,0,0
971118,0,0,0,0,0,0,0
971398,0,0,0,0,0,0,0
971678,0,0,1,0,0,0,0
971943,0,0,1,0,0,0,0
972208,0,0,0,0,0,0,0
972488,0,0,0,0,0,0,0
972753,0,0,0,0,0,0,0
973018,0,0,0,0,0,0,0
973297,1,0,0,0,0,0,0
973562,1,0,0,0,0,0,0
973827,1,1,0,1,0,0,0
974092,0,1,0,1,0,0,0
974356,0,0,0,1,0,0,0
974636,0,0,0,0,0,0,0
974906,0,0,0,0,0,172,0
975218,0,0,0,0,0,0,0
975483,0,0,1,0,0,0,0
975763,0,0,1,0,0,0,0
976043,0,0,0,0,0,0,0
976308,0,0,0,0,0,0,0
976573,0,0,0,0,0,0,0
976837,1,0,0,0,0,0,0
977101,1,0,0,1,0,0,0
977366,1,0,0,1,0,0,0
977646,0,0,0,1,0,0,0
977926,0,0,0,0,0,0,0
978191,0,0,0,0,0,0,0
978471,0,0,0,0,0,0,0
978751,0,0,1,0,0,0,0
979031,0,0,1,0,0,0,0
979311,0,1,1,0,0,0,0
979591,0,1,1,0,0,0,0
979871,1,0,1,0,0,0,0
980136,1,0,1,0,0,0,0
980416,1,0,1,0,0,0,0
980726,0,0,1,0,0,0,0
981008,0,0,1,1,0,31,0
981288,0,0,1,1,0,0,0
981553,0,0,0,0,0,0,0
981833,0,0,0,0,0,0,0
982113,0,0,0,0,0,0,0
982393,0,1,0,0,0,0,0
982658,0,1,0,0,0,0,0
982938,0,0,0,0,0,0,0
983218,0,0,0,0,0,0,0
983498,0,0,0,0,0,0,0
983778,0,0,0,0,0,0,0
984058,0,0,0,0,0,0,0
984338,1,0,0,0,0,0,0
984618,1,0,1,1,0,0,0
984898,1,0,1,1,0,0,0
985178,0,0,0,1,0,0,0
985474,0,1,0,0,0,0,0
985758,0,1,0,0,195,0,0
986023,0,0,0,0,0,0,0
986287,0,0,0,0,0,0,0
986567,0,0,0,0,0,0,0
986847,0,0,0,0,0,0,0
987127,0,0,0,0,0,0,0
987407,0,0,0,0,0,0,0
987672,1,0,1,1,0,0,0
987937,1,0,1,1,0,0,0
988202,0,0,0,1,0,0,0
988482,0,0,0,0,0,0,0
988747,0,0,0,0,0,0,0
989011,0,1,0,0,0,0,0
989276,0,1,0,0,0,0,0
989540,0,0,0,0,0,0,0
989825,0,0,0,0,0,182,0
990135,0,0,0,0,0,0,0
990415,1,0,0,0,0,0,0
990680,1,0,0,0,0,0,0
990944,0,0,0,0,0,0,0
991224,0,0,0,0,0,0,0
991504,0,0,0,0,0,0,0
991784,0,0,1,1,0,0,0
992064,0,0,1,1,0,0,0
992344,0,0,1,0,0,0,0
992609,0,0,0,0,0,0,0
992888,0,0,0,0,0,0,0
993168,0,0,0,0,0,0,0
993433,0,0,0,0,0,0,0
993713,1,0,0,0,0,0,0
993993,1,1,0,0,0,0,0
994273,1,1,0,0,0,0,0
994553,0,0,0,0,0,0,0
994833,0,0,0,0,0,0,0
995113,0,0,0,0,0,0,0
995400,0,0,0,0,0,166,0
995712,0,0,0,0,0,0,0
995992,0,0,1,1,0,0,0
996272,0,0,1,1,0,0,0
996552,0,0,0,0,0,0,0
996832,0,1,0,0,0,0,0
997112,1,1,0,0,0,0,0
997392,1,0,0,0,0,0,0
997672,1,0,0,0,0,0,0
997952,0,0,0,0,0,0,0
998232,0,0,0,0,0,0,0
998512,0,0,0,0,0,0,0
998792,0,0,0,0,0,0,0
999072,0,0,1,0,0,0,0
999352,0,0,1,0,0,0,0
999632,0,0,1,1,0,0,0
999912,0,0,1,1,0,0,0
1000192,0,0,1,0,0,0,0
1000472,0,0,1,0,0,0,0
1000756,0,0,1,0,195,0,0
1001036,0,0,1,0,0,0,0
1001316,1,0,1,0,0,0,0
1001596,1,0,0,0,0,0,0
1001876,0,0,0,0,0,0,0
1002156,0,1,0,0,0,0,0
1002436,0,1,0,0,0,0,0
1002701,0,0,0,1,0,0,0
1002966,0,0,0,1,0,0,0
1003245,0,0,0,0,0,0,0
1003510,0,0,0,0,0,0,0
1003790,0,0,0,0,0,0,0
1004070,0,0,0,0,0,0,0
1004350,0,0,0,0,0,0,0
1004630,1,0,1,0,0,0,0
1004910,1,0,1,0,0,0,0
1005192,0,0,0,0,0,37,0
1005472,0,0,0,0,0,0,0
1005752,0,0,0,1,0,0,0
1006014,0,0,0,1,0,162,178
1006284,0,0,0,1,182,30,0
1006564,0,0,0,1,0,0,0
1006844,0,0,0,1,0,0,0
1007124,0,0,0,0,0,0,0
1007404,0,1,0,0,0,0,0
1007684,1,1,0,0,0,0,0
1007964,1,1,0,0,0,0,0
1008244,0,0,1,0,0,0,0
1008524,0,0,1,0,0,0,0
1008804,0,0,0,0,0,0,0
1009084,0,0,0,0,0,0,0
1009364,0,0,0,0,0,0,0
1009644,0,0,0,0,0,0,0
1009924,0,0,0,1,0,0,0
1010204,0,0,0,1,0,0,0
1010484,1,0,0,1,0,0,0
1010764,1,0,0,0,0,0,0
1011044,1,0,0,0,0,0,0
1011314,0,0,1,0,0,172,0
1011599,0,0,1,0,187,0,0
1011879,0,0,1,0,0,0,0
1012159,0,0,0,0,0,0,0
1012439,0,0,0,0,0,0,0
1012719,0,1,0,0,0,0,0
1012984,0,1,0,0,0,0,0
1013264,0,1,0,1,0,0,0
1013544,1,0,0,1,0,0,0
1013824,1,0,0,1,0,0,0
1014104,1,0,0,0,0,0,0
1014384,0,0,0,0,0,0,0
1014664,0,0,0,0,0,0,0
1014944,0,0,0,0,0,0,0
1015224,0,0,0,0,0,0,0
1015503,0,0,1,0,0,0,0
1015783,0,0,1,0,0,0,0
1016063,0,0,0,0,0,0,0
1016343,0,0,0,0,0,0,0
1016599,1,0,0,1,0,159,0
1016859,1,0,0,1,176,153,0
1017144,1,0,0,1,178,0,0
1017409,1,0,0,1,0,0,0
1017675,0,0,0,1,0,0,0
1017939,0,0,0,0,0,0,0
1018204,0,0,0,0,0,0,0
1018469,0,1,0,0,0,0,0
1018734,0,1,0,0,0,0,0
1018998,0,0,1,0,0,0,0
1019262,0,0,1,0,0,0,0
1019527,0,0,1,0,0,0,0
1019791,0,0,0,0,0,0,0
1020056,0,0,0,0,0,0,0
1020320,0,0,0,0,0,0,0
1020599,0,0,0,0,0,0,0
1020864,1,0,0,0,0,0,0
1021128,1,0,0,1,0,0,0
1021393,1,0,0,1,0,0,0
1021657,0,0,0,1,0,0,0
1021922,0,0,0,0,0,0,0
1022193,0,0,1,0,0,164,0
1022480,0,0,1,0,0,156,0
1022791,0,0,1,0,0,0,0
1023071,0,0,1,0,0,0,0
1023351,0,0,1,0,0,0,0
1023616,0,0,0,0,0,0,0
1023880,0,1,0,0,0,0,0
1024144,0,1,0,1,0,0,0
1024424,0,1,0,1,0,0,0
1024689,1,0,0,1,0,0,0
1024969,1,0,0,0,0,0,0
1025249,0,0,0,0,0,0,0
1025529,0,0,0,0,0,0,0
1025809,0,0,0,0,0,0,0
1026089,0,0,0,0,0,0,0
1026369,0,0,1,0,0,0,0
1026634,0,0,1,0,0,0,0
1026898,0,1,1,0,0,0,0
1027178,0,1,1,1,0,0,0
1027458,0,0,0,1,0,0,0
1027738,0,0,0,1,0,0,0
1028022,1,0,0,1,182,0,0
1028302,1,0,0,1,0,0,0
1028582,0,0,0,1,0,0,0
1028862,0,0,0,1,0,0,0
1029142,0,0,0,0,0,0,0
1029407,0,0,0,0,0,0,0
1029687,0,0,0,0,0,0,0
1029952,0,0,1,0,0,0,0
1030232,0,0,1,0,0,0,0
1030497,0,0,1,0,0,0,0
1030762,0,0,0,0,0,0,0
1031027,0,0,0,0,0,0,0
1031292,0,0,0,0,0,0,0
1031557,0,0,0,0,0,0,0
1031837,1,0,0,0,0,0,0
1032102,1,1,0,1,0,0,0
1032367,0,1,0,1,0,0,0
1032633,0,0,0,0,0,0,0
1032913,0,0,0,0,0,0,0
1033197,0,0,1,0,183,0,0
1033479,0,0,1,0,0,32,0
1033759,0,0,1,0,0,0,0
1034039,0,0,0,0,0,0,0
1034304,0,0,0,0,0,0,0
1034569,0,0,0,0,0,0,0
1034833,0,0,0,0,0,0,0
1035098,0,0,0,1,0,0,0
1035362,0,0,0,1,0,0,0
1035627,1,0,0,1,0,0,0
1035892,1,0,0,0,0,0,0
1036157,0,0,0,0,0,0,0
1036422,0,0,0,0,0,0,0
1036686,0,0,0,0,0,0,0
1036965,0,1,0,0,0,0,0
1037245,0,1,1,0,0,0,0
1037510,0,1,1,0,0,0,0
1037790,0,0,0,0,0,0,0
1038070,0,0,0,0,0,0,0
1038350,0,0,0,0,0,0,0
1038660,1,0,0,0,0,0,0
1038940,1,0,0,1,0,0,0
1039220,0,0,0,1,0,0,0
1039500,0,0,0,1,0,0,0
1039765,0,0,0,0,0,0,0
1040030,0,1,0,0,0,0,0
1040295,0,1,0,0,0,0,0
1040575,0,0,0,0,0,0,0
1040840,0,0,1,0,0,0,0
1041105,0,0,1,0,0,0,0
1041370,0,0,1,0,0,0,0
1041634,0,0,0,0,0,0,0
1041898,0,0,0,0,0,0,0
1042162,0,0,0,0,0,0,0
1042426,0,0,0,0,0,0,0
1042690,1,0,0,1,0,0,0
1042955,1,0,0,1,0,0,0
1043219,1,0,0,0,0,0,0
1043484,1,0,0,0,0,0,0
1043753,0,0,1,0,0,173,0
1044038,0,0,1,0,193,0,0
1044318,0,0,1,0,0,0,0
1044583,0,0,1,0,0,0,0
1044848,0,0,0,0,0,0,0
1045112,0,1,0,0,0,0,0
1045377,0,1,0,0,0,0,0
1045641,0,1,0,1,0,0,0
1045906,0,0,0,1,0,0,0
1046170,1,0,0,1,0,0,0
1046434,1,0,0,0,0,0,0
1046699,0,0,0,0,0,0,0
1046963,0,0,0,0,0,0,0
1047227,0,0,0,0,0,0,0
1047492,0,0,0,0,0,0,0
1047756,0,0,1,0,0,0,0
1048020,0,0,1,0,0,0,0
1048284,0,0,1,0,0,0,0
1048563,0,0,0,0,0,0,0
1048828,0,0,0,1,0,0,0
1049124,1,0,0,1,0,0,0
1049396,1,0,0,1,178,30,0
1049676,1,0,0,1,0,0,0
1049956,0,0,0,1,0,0,0
1050236,0,0,0,1,0,0,0
1050501,0,0,0,0,0,0,0
1050765,0,1,0,0,0,0,0
1051029,0,1,0,0,0,0,0
1051293,0,0,1,0,0,0,0
1051558,0,0,1,0,0,0,0
1051823,0,0,0,0,0,0,0
1052087,0,0,0,0,0,0,0
1052351,0,0,0,0,0,0,0
1052615,0,0,0,0,0,0,0
1052879,1,0,0,0,0,0,0
1053143,1,0,0,0,0,0,0
1053407,1,0,0,1,0,0,0
1053671,1,0,0,1,0,0,0
1053935,1,0,0,1,0,0,0
1054215,0,0,0,0,0,0,0
1054525,0,0,1,0,0,0,0
1054805,0,0,1,0,0,0,0
1055070,0,0,1,0,0,0,0
1055334,0,0,0,0,0,0,0
1055613,0,0,0,0,0,0,0
1055878,0,1,0,0,0,0,0
1056158,0,1,0,0,0,0,0
1056438,1,0,0,0,0,0,0
1056718,1,0,0,0,0,0,0
1056983,1,0,0,0,0,0,0
1057262,0,0,0,0,0,0,0
1057527,0,0,0,0,0,0,0
1057807,0,0,1,0,0,0,0
1058072,0,0,1,1,0,0,0
1058336,0,0,1,1,0,0,0
1058615,0,0,0,1,0,0,0
1058880,0,0,0,0,0,0,0
1059138,0,0,0,0,187,168,0
1059409,0,0,0,0,190,37,0
1059689,0,0,0,0,0,0,0
1059969,0,0,0,0,0,0,0
1060249,0,0,0,0,0,0,0
1060529,0,1,0,0,0,0,0
1060809,0,1,0,0,0,0,0
1061089,0,0,1,0,0,0,0
1061369,1,0,1,1,0,0,0
1061649,1,0,1,1,0,0,0
1061929,0,0,0,0,0,0,0
1062209,0,0,0,0,0,0,0
1062489,0,0,0,0,0,0,0
1062754,0,0,0,0,0,0,0
1063019,0,0,0,0,0,0,0
1063299,0,0,0,0,0,0,0
1063579,0,0,0,0,0,0,0
1063844,0,0,0,0,0,0,0
1064124,0,0,1,0,0,0,0
1064435,0,0,1,0,0,0,0
1064703,0,0,1,1,0,0,53
1064983,1,0,1,1,0,0,0
1065263,1,0,0,0,0,0,0
1065533,0,1,0,0,0,0,87
1065813,0,1,0,0,0,0,0
1066078,0,1,0,0,0,0,0
