Time,P1,P2,P3,P4,S1,S2,S3
1713171,0,0,0,0,0,0,0
1713435,0,0,0,0,0,0,0
1713715,0,0,0,1,0,0,0
1713995,0,0,0,1,0,0,0
1714275,0,0,0,0,0,0,0
1714540,0,0,1,0,0,0,0
1714803,0,0,1,0,0,0,0
1715083,1,0,1,0,0,0,0
1715348,1,1,0,0,0,0,0
1715611,0,1,0,0,0,0,0
1715875,0,1,0,0,0,0,0
1716169,0,0,0,0,0,0,0
1716479,0,0,0,0,0,0,0
1716759,0,0,0,0,0,0,0
1717038,0,0,0,0,0,0,0
1717303,0,0,0,0,0,0,0
1717566,0,0,0,0,0,0,0
1717844,0,0,0,0,0,0,0
1718109,0,0,1,1,0,0,0
1718373,1,0,1,1,0,0,0
1718636,1,0,0,1,0,0,0
1718914,0,0,0,0,0,0,0
1719194,0,0,0,0,0,0,0
1719458,0,0,0,0,0,0,0
1719737,0,0,0,0,0,0,0
1720017,0,1,0,0,0,0,0
1720296,0,1,0,0,0,0,0
1720575,0,0,0,0,0,0,0
1720839,0,0,0,0,0,0,0
1721118,0,0,0,0,0,0,0
1721382,1,0,0,0,0,0,0
1721666,1,0,1,0,166,0,0
1721945,1,0,1,1,0,0,0
1722209,1,0,1,1,0,0,0
1722472,0,0,0,1,0,0,0
1722752,0,1,0,0,0,0,0
1723031,0,1,0,0,0,0,0
1723311,0,1,0,0,0,0,0
1723575,0,0,0,0,0,0,0
1723840,0,0,0,0,0,0,0
1724118,0,0,0,0,0,0,0
1724398,0,0,0,0,0,0,0
1724678,0,0,0,0,0,0,0
1724957,0,0,0,0,0,0,0
1725236,0,0,1,1,0,0,0
1725501,1,0,1,1,0,0,0
1725765,1,0,0,1,0,0,0
1726028,0,0,0,0,0,0,0
1726292,0,1,0,0,0,0,0
1726570,0,1,0,0,0,0,0
1726880,0,0,0,0,0,0,0
1727160,0,0,0,0,0,0,0
1727440,0,0,0,0,0,0,0
1727704,0,0,0,0,0,0,0
1727983,0,0,0,0,0,0,0
1728262,0,0,0,0,0,0,0
1728526,0,0,1,1,0,0,0
1728791,0,0,1,1,0,0,0
1729055,1,0,1,1,0,0,0
1729320,1,0,0,0,0,0,0
1729586,0,0,0,0,0,0,55
1729865,0,0,0,0,0,0,0
1730145,0,0,0,0,0,0,0
1730409,0,0,0,0,0,0,0
1730672,0,1,0,0,0,0,0
1730952,0,1,0,0,0,0,0
1731216,0,1,0,0,0,0,0
1731481,0,0,1,0,0,0,0
1731765,1,0,1,1,162,0,0
1732014,1,0,1,1,164,31,149
1732307,1,0,1,1,0,0,0
1732586,0,0,0,1,0,0,0
1732865,0,0,0,0,0,0,0
1733145,0,0,0,0,0,0,0
1733409,0,0,0,0,0,0,0
1733688,0,0,0,0,0,0,0
1733952,0,0,0,0,0,0,0
1734215,0,0,0,0,0,0,0
1734478,0,0,0,0,0,0,0
1734743,0,0,0,0,0,0,0
1735022,0,0,0,1,0,0,0
1735286,1,1,1,1,0,0,0
1735550,1,1,1,1,0,0,0
1735814,1,1,0,1,0,0,0
1736078,0,1,0,1,0,0,0
1736357,0,1,0,1,0,0,0
1736642,0,0,0,1,168,0,0
1736909,0,0,0,1,0,29,0
1737174,0,0,0,1,0,0,0
1737452,0,0,0,0,0,0,0
1737732,0,0,0,0,0,0,0
1738011,0,0,0,0,0,0,0
1738291,0,0,0,0,0,0,0
1738571,0,0,1,0,0,0,0
1738835,1,0,1,0,0,0,0
1739098,1,0,0,0,0,0,0
1739376,0,0,0,0,0,0,0
1739655,0,0,0,0,0,0,0
1739919,0,0,0,0,0,0,0
1740197,0,0,0,1,0,0,0
1740462,0,1,0,1,0,0,0
1740725,0,1,0,1,0,0,0
1741003,0,0,0,1,0,0,0
1741282,0,0,0,1,0,0,0
1741567,1,0,1,1,167,0,0
1741832,1,0,1,1,0,0,0
1742097,1,0,1,1,0,0,0
1742362,0,0,1,0,0,0,0
1742626,0,0,1,0,0,0,0
1742890,0,0,0,0,0,0,0
1743155,0,0,0,0,0,0,0
1743419,0,0,0,0,0,0,0
1743697,0,0,0,0,0,0,0
1743976,0,0,0,0,0,0,0
1744241,0,0,0,0,0,0,0
1744504,0,0,0,0,0,0,0
1744783,1,0,0,1,0,0,0
1745063,1,1,0,1,0,0,0
1745328,0,1,1,1,0,0,0
1745592,0,1,1,1,0,0,0
1745855,0,1,1,1,0,0,0
1746134,0,0,0,1,0,0,0
1746444,0,0,0,1,0,0,0
1746717,0,0,0,1,152,31,0
1746981,0,0,0,0,0,0,0
1747259,0,0,0,0,0,0,0
1747538,0,0,0,0,0,0,0
1747818,0,0,0,0,0,0,0
1748098,0,0,0,0,0,0,0
1748368,0,0,1,0,0,0,88
1748648,0,0,1,0,0,0,0
1748928,1,0,1,0,0,0,0
1749208,1,0,0,0,0,0,0
1749488,1,0,0,1,0,0,0
1749752,0,1,0,1,0,0,0
1750016,0,1,0,1,0,0,0
1750301,0,1,0,1,155,0,0
1750599,0,1,0,1,0,32,0
1750864,0,0,0,1,0,0,0
1751143,0,0,0,1,0,0,0
1751407,0,0,0,0,0,0,0
1751670,0,0,0,0,0,0,0
1751948,0,0,0,0,0,0,0
1752228,0,0,1,0,0,0,0
1752508,0,0,1,0,0,0,0
1752787,0,0,1,0,0,0,0
1753066,1,0,1,0,0,0,0
1753345,1,0,1,0,0,0,0
1753625,1,0,0,0,0,0,0
1753905,0,0,0,0,0,0,0
1754184,0,1,0,1,0,0,0
1754464,0,1,0,1,0,0,0
1754775,0,0,0,1,0,0,0
1755054,0,0,0,1,0,0,0
1755333,0,0,0,0,0,0,0
1755597,0,0,0,0,0,0,0
1755876,0,0,0,0,0,0,0
1756156,0,0,0,0,0,0,0
1756435,0,0,1,0,0,0,0
1756714,1,0,1,0,0,0,0
1756994,1,0,1,0,0,0,0
1757273,0,0,0,0,0,0,0
1757553,0,0,0,0,0,0,0
1757835,0,0,0,0,0,33,0
1758115,0,0,0,0,0,0,0
1758395,0,1,0,1,0,0,0
1758660,0,1,0,1,0,0,0
1758940,0,1,0,1,0,0,0
1759219,0,0,0,0,0,0,0
1759499,1,0,0,0,0,0,0
1759794,1,0,1,0,0,0,0
1760041,1,0,1,0,163,0,159
1760306,1,0,1,0,0,0,0
1760570,0,0,0,0,0,0,0
1760833,0,0,0,0,0,0,0
1761111,0,0,0,0,0,0,0
1761375,0,0,0,0,0,0,0
1761654,0,0,0,0,0,0,0
1761919,0,0,0,1,0,0,0
1762197,0,0,0,1,0,0,0
1762477,0,0,0,1,0,0,0
1762757,0,0,0,0,0,0,0
1763036,0,0,0,0,0,0,0
1763316,0,0,0,0,0,0,0
1763595,1,1,1,0,0,0,0
1763874,1,1,1,0,0,0,0
1764153,1,1,0,0,0,0,0
1764433,0,1,0,0,0,0,0
1764713,0,1,0,0,0,0,0
1765007,0,0,0,1,0,0,0
1765305,0,0,0,1,0,29,0
1765584,0,0,0,1,0,0,0
1765848,0,0,0,0,0,0,0
1766112,0,0,0,0,0,0,0
1766380,0,0,0,0,0,0,87
1766644,0,0,0,0,0,0,0
1766922,0,0,1,0,0,0,0
1767202,1,0,1,0,0,0,0
1767482,1,0,0,0,0,0,0
1767762,0,0,0,0,0,0,0
1768042,0,0,0,0,0,0,0
1768322,0,0,0,0,0,0,0
1768587,0,0,0,0,0,0,0
1768850,0,1,0,1,0,0,0
1769129,0,1,0,1,0,0,0
1769394,0,1,0,1,0,0,0
1769658,0,0,0,1,0,0,0
1769937,0,0,1,1,0,0,0
1770232,1,0,1,1,0,0,0
1770530,1,0,1,1,0,40,0
1770809,1,0,1,1,0,0,0
1771074,0,0,1,1,0,0,0
1771337,0,0,1,0,0,0,0
1771617,0,0,1,0,0,0,0
1771881,0,0,1,0,0,0,0
1772146,0,0,1,0,0,0,0
1772409,0,0,0,0,0,0,0
1772672,0,0,0,0,0,0,0
1772935,0,0,0,0,0,0,0
1773214,0,0,0,0,0,0,0
1773494,0,0,0,0,0,0,0
1773773,0,1,0,0,0,0,0
1774052,1,1,0,1,0,0,0
1774331,1,1,0,1,0,0,0
1774611,1,1,1,1,0,0,0
1774890,0,1,1,1,0,0,0
1775139,0,0,0,1,144,148,0
1775424,0,0,0,1,167,0,0
1775706,0,0,0,1,0,40,0
1775986,0,0,0,1,0,0,0
1776251,0,0,0,0,0,0,0
1776530,0,0,0,0,0,0,0
1776810,0,0,0,0,0,0,0
1777090,0,0,0,0,0,0,0
1777370,0,0,0,0,0,0,0
1777649,1,0,0,0,0,0,0
1777929,1,0,0,0,0,0,0
1778193,0,0,0,0,0,0,0
1778458,0,0,0,0,0,0,0
1778721,0,0,0,0,0,0,0
1778985,0,0,0,0,0,0,0
1779249,0,1,1,1,0,0,0
1779514,0,1,1,1,0,0,0
1779793,0,0,1,1,0,0,0
1780087,0,0,1,0,0,0,0
1780368,0,0,0,0,0,29,0
1780640,1,0,0,0,0,148,0
1780912,1,0,0,0,163,29,0
1781176,1,0,0,0,0,0,0
1781440,1,0,0,0,0,0,0
1781705,1,0,0,0,0,0,0
1781983,1,0,0,0,0,0,0
1782262,0,0,0,0,0,0,0
1782541,0,0,0,0,0,0,0
1782821,0,0,1,1,0,0,0
1783100,0,0,1,1,0,0,0
1783379,0,0,0,1,0,0,0
1783659,0,0,0,0,0,0,0
1783938,0,0,0,0,0,0,0
1784218,1,1,0,0,0,0,0
1784483,1,1,0,0,0,0,0
1784762,1,1,0,0,0,0,0
1785040,0,1,0,0,0,0,0
1785304,0,1,0,0,0,0,0
1785583,0,1,0,0,0,0,0
1785856,0,0,1,1,156,31,0
1786127,0,0,1,1,157,0,0
1786406,0,0,1,1,0,0,0
1786685,0,0,0,0,0,0,0
1786965,0,0,0,0,0,0,0
1787244,0,0,0,0,0,0,0
1787508,0,0,0,0,0,0,0
1787773,1,0,0,0,0,0,0
1788037,1,0,0,0,0,0,0
1788316,1,0,0,0,0,0,0
1788596,0,0,0,0,0,0,0
1788876,0,0,0,0,0,0,0
1789156,0,0,0,0,0,0,0
1789436,0,0,0,0,0,0,0
1789700,0,1,0,1,0,0,0
1789979,0,1,0,1,0,0,0
1790244,0,1,1,1,0,0,0
1790508,0,0,1,1,0,0,0
1790771,1,0,1,1,0,0,0
1791051,1,0,0,1,0,0,0
1791337,1,0,0,1,156,0,0
1791632,1,0,0,0,0,0,0
1791898,0,0,0,0,0,30,0
1792178,0,0,0,0,0,0,0
1792443,0,0,0,0,0,0,0
1792708,0,0,0,0,0,0,0
1792972,0,1,0,0,0,0,0
1793235,0,1,0,0,0,0,0
1793515,0,1,0,0,0,0,0
1793779,0,0,0,0,0,0,0
1794043,0,0,0,0,0,0,0
1794308,0,0,1,0,0,0,0
1794571,0,0,1,0,0,0,0
1794834,1,0,1,0,0,0,0
1795098,1,0,0,1,0,0,0
1795361,1,0,0,1,0,0,0
1795625,1,0,0,1,0,0,0
1795905,1,1,0,0,0,0,0
1796169,0,1,0,0,0,0,0
1796447,0,1,0,0,0,0,0
1796733,0,0,0,0,155,0,0
1797019,0,0,0,0,0,158,0
1797291,0,0,1,0,169,31,0
1797556,0,0,1,0,0,0,0
1797820,0,0,0,0,0,0,0
1798084,0,0,0,0,0,0,0
1798363,0,0,0,0,0,0,0
1798643,0,0,0,1,0,0,0
1798923,0,0,0,1,0,0,0
1799202,1,0,0,1,0,0,0
1799467,1,0,0,0,0,0,0
1799731,0,0,0,0,0,0,0
1799996,0,0,0,0,0,0,0
1800260,0,0,0,0,0,0,0
1800523,0,0,0,0,0,0,0
1800787,0,0,1,0,0,0,0
1801066,0,0,1,0,0,0,0
1801346,0,1,1,0,0,0,0
1801610,0,1,1,0,0,0,0
1801874,0,0,1,0,0,0,0
1802154,1,0,0,1,0,0,0
1802434,1,0,0,1,0,0,0
1802719,1,0,0,1,165,0,0
1802983,1,0,0,1,0,0,0
1803263,0,0,0,1,0,0,0
1803543,0,0,0,0,0,0,0
1803808,0,0,0,0,0,0,0
1804071,0,0,0,0,0,0,0
1804350,0,0,0,0,0,0,0
1804614,0,0,1,0,0,0,0
1804879,0,0,1,0,0,0,0
1805143,0,0,1,0,0,0,0
1805406,0,0,0,0,0,0,0
1805686,0,0,0,0,0,0,0
1805951,1,0,0,0,0,0,0
1806230,1,0,0,1,0,0,0
1806509,0,1,0,1,0,0,0
1806769,0,1,0,1,0,0,65
1807048,0,1,0,1,0,0,0
1807358,0,0,0,1,0,0,0
1807638,0,0,0,1,0,0,0
1807903,0,0,1,0,0,0,0
1808183,0,0,1,0,0,0,0
1808462,0,0,1,0,0,0,0
1808741,0,0,0,0,0,0,0
1809020,0,0,0,0,0,0,0
1809285,0,0,0,0,0,0,0
1809549,1,0,0,0,0,0,0
1809814,1,0,0,0,0,0,0
1810093,0,0,0,0,0,0,0
1810373,0,0,0,0,0,0,0
1810653,0,0,0,0,0,0,0
1810932,0,0,0,0,0,0,0
1811196,0,1,0,0,0,0,0
1811475,0,1,1,1,0,0,0
1811754,0,1,1,1,0,0,0
1812034,0,0,0,1,0,0,0
1812314,0,0,0,0,0,0,0
1812596,0,0,0,0,0,30,0
1812875,1,0,0,0,0,0,0
1813157,1,0,0,0,0,31,0
1813467,1,0,0,0,0,0,0
1813740,1,0,0,0,162,29,0
1814004,1,0,0,0,0,0,0
1814283,0,0,0,0,0,0,0
1814562,0,0,0,0,0,0,0
1814842,0,1,1,0,0,0,0
1815122,0,1,1,0,0,0,0
1815401,0,0,1,0,0,0,0
1815680,0,0,0,0,0,0,0
1815960,0,0,0,1,0,0,0
1816240,0,0,0,1,0,0,0
1816520,0,0,0,1,0,0,0
1816800,0,0,0,0,0,0,0
1817079,1,0,0,0,0,0,0
1817358,1,0,0,0,0,0,0
1817636,1,1,0,0,30,0,0
1817931,1,1,0,0,0,0,0
1818209,1,0,1,0,101,143,0
1818504,1,0,1,0,0,0,0
1818783,1,0,1,0,0,0,0
1819062,1,0,0,0,0,0,0
1819327,1,0,0,0,0,0,0
1819590,0,0,0,0,0,0,0
1819855,0,0,0,1,0,0,0
1820119,0,0,0,1,0,0,0
1820398,0,0,0,1,0,0,0
1820677,0,0,0,0,0,0,0
1820956,0,0,0,0,0,0,0
1821220,0,0,0,0,0,0,0
1821484,0,0,1,0,0,0,0
1821747,0,0,1,0,0,0,0
1822010,0,1,1,0,0,0,0
1822288,1,1,1,0,0,0,0
1822585,1,0,1,0,0,31,0
1822865,1,0,1,0,0,0,0
1823145,0,0,1,0,0,0,0
1823410,0,0,0,0,0,0,0
1823688,0,0,0,0,0,0,0
1823953,0,0,0,0,0,0,0
1824232,0,0,0,0,0,0,0
1824511,0,0,0,0,0,0,0
1824775,0,0,0,0,0,0,0
1825053,0,0,0,0,0,0,0
1825317,0,0,0,1,0,0,0
1825596,0,0,1,1,0,0,0
1825860,1,0,1,1,0,0,0
1826124,1,1,0,0,0,0,0
1826387,1,1,0,0,0,0,0
1826666,0,0,0,0,0,0,0
1826952,0,0,0,0,151,0,0
1827225,0,0,0,0,159,31,0
1827505,0,0,0,0,0,0,0
1827775,0,0,0,0,0,0,88
1828054,0,0,0,0,0,0,0
1828333,0,0,0,0,0,0,0
1828597,0,0,0,0,0,0,0
1828861,0,0,0,1,0,0,0
1829125,0,0,1,1,0,0,0
1829389,1,0,1,0,0,0,0
1829654,1,0,0,0,0,0,0
1829918,0,0,0,0,0,0,0
1830181,0,0,0,0,0,0,0
1830445,0,0,0,0,0,0,0
1830708,0,0,0,0,0,0,0
1830971,0,1,0,0,0,0,0
1831249,0,1,0,0,0,0,0
1831529,0,0,0,0,0,0,0
1831793,0,0,0,0,0,0,0
1832057,0,0,0,0,0,0,0
1832336,0,0,0,1,0,0,0
1832601,1,0,1,1,0,0,0
1832910,1,0,1,1,0,0,0
1833189,1,0,1,1,0,0,0
1833454,0,0,1,1,0,0,0
1833718,0,0,0,1,0,0,0
1833997,0,0,0,0,0,0,0
1834261,0,1,0,0,0,0,0
1834539,0,1,0,0,0,0,0
1834803,0,0,0,0,0,0,0
1835066,0,0,0,0,0,0,0
1835329,0,0,0,0,0,0,0
1835593,0,0,0,0,0,0,0
1835856,0,0,1,0,0,0,0
1836119,0,0,1,1,0,0,0
1836383,1,0,1,1,0,0,0
1836647,1,0,1,1,0,0,0
1836926,1,0,0,1,0,0,0
1837206,0,1,0,1,0,0,0
1837486,0,1,0,1,0,0,0
1837758,0,0,0,1,0,148,0
1838055,0,0,0,1,0,30,0
1838311,0,0,0,1,160,0,0
1838575,0,0,0,0,0,0,0
1838839,0,0,0,0,0,0,0
1839118,0,0,0,0,0,0,0
1839397,0,0,0,0,0,0,0
1839661,0,0,0,0,0,0,0
1839940,0,0,1,0,0,0,0
1840205,1,0,1,0,0,0,0
1840484,1,0,0,0,0,0,0
1840764,1,0,0,0,0,0,0
1841029,0,0,0,0,0,0,0
1841294,0,0,0,0,0,0,0
1841557,0,0,0,0,0,0,0
1841836,0,0,0,1,0,0,0
1842101,0,1,0,1,0,0,0
1842366,0,1,0,1,0,0,0
1842631,0,0,0,0,0,0,0
1842895,0,0,1,0,0,0,0
1843157,1,0,1,0,158,0,158
1843443,1,0,1,0,147,0,0
1843708,1,0,1,0,0,0,0
1843986,0,0,0,0,0,0,0
1844256,0,0,0,0,0,0,87
1844535,0,0,0,0,0,0,0
1844814,0,0,0,0,0,0,0
1845078,0,0,0,0,0,0,0
1845343,0,0,0,0,0,0,0
1845622,0,0,0,1,0,0,0
1845901,0,0,0,1,0,0,0
1846180,0,0,0,0,0,0,0
1846444,0,0,0,0,0,0,0
1846708,0,1,0,0,0,0,0
1846973,0,1,1,0,0,0,0
1847237,1,1,1,0,0,0,0
1847502,1,1,1,0,0,0,0
1847766,1,0,0,0,0,0,0
1848031,0,0,0,0,0,0,0
1848310,0,0,0,0,0,0,0
1848588,0,0,0,1,0,31,70
1848851,0,0,0,1,0,31,67
1849131,0,0,0,1,0,0,0
1849411,0,0,0,1,0,0,0
1849690,0,0,0,0,0,0,0
1849954,0,0,0,0,0,0,0
1850232,0,0,0,0,0,0,0
1850512,1,1,1,0,0,0,0
1850792,1,1,1,0,0,0,0
1851057,1,0,0,0,0,0,0
1851320,0,0,0,0,0,0,0
1851584,0,0,0,0,0,0,0
1851862,0,0,0,0,0,0,0
1852127,0,0,0,1,0,0,0
1852406,0,0,0,1,0,0,0
1852671,0,0,0,1,0,0,0
1852949,0,0,0,1,0,0,0
1853228,0,1,0,1,0,0,0
1853507,1,1,1,1,0,0,0
1853779,1,1,1,1,164,31,0
1854035,1,1,1,1,156,0,0
1854299,0,0,1,1,0,0,0
1854579,0,0,0,1,0,0,0
1854859,0,0,0,0,0,0,0
1855139,0,0,0,0,0,0,0
1855419,0,0,0,0,0,0,0
1855698,0,0,0,0,0,0,0
1855978,0,0,0,0,0,0,0
1856243,0,0,0,0,0,0,0
1856507,0,0,0,0,0,0,0
1856772,0,0,0,0,0,0,0
1857051,0,0,0,0,0,0,0
1857315,0,1,1,1,0,0,0
1857580,1,1,1,1,0,0,0
1857844,1,1,0,1,0,0,0
1858109,0,0,0,1,0,0,0
1858372,0,0,0,1,0,0,0
1858643,0,0,0,1,0,139,0
1858906,0,0,0,1,147,141,0
1859155,0,0,0,1,157,30,151
1859434,0,0,0,1,0,0,0
1859714,0,0,0,0,0,0,0
1859979,0,0,0,0,0,0,0
1860258,0,0,0,0,0,0,0
1860523,0,0,0,0,0,0,0
1860801,0,1,1,0,0,0,0
1861066,1,1,1,0,0,0,0
1861345,1,0,1,0,0,0,0
1861626,0,0,0,0,0,30,0
1861906,0,0,0,0,0,0,0
1862171,0,0,0,0,0,0,0
1862434,0,0,0,0,0,0,0
1862698,0,0,0,0,0,0,0
1862962,0,0,0,0,0,0,0
1863226,0,0,0,1,0,0,0
1863504,0,0,0,1,0,0,0
1863768,0,0,0,1,0,0,0
1864047,1,1,0,0,0,0,0
1864310,1,1,1,0,154,142,0
1864582,1,1,1,0,169,29,0
1864846,1,1,1,0,0,0,0
1865126,1,0,1,0,0,0,0
1865391,1,0,0,0,0,0,0
1865655,1,0,0,0,0,0,0
1865935,0,0,0,0,0,0,0
1866200,0,0,0,0,0,0,0
1866464,0,0,0,1,0,0,0
1866729,0,0,0,1,0,0,0
1866993,0,0,0,1,0,0,0
1867257,0,0,0,0,0,0,0
1867522,0,0,0,0,0,0,0
1867786,0,0,1,0,0,0,0
1868065,1,1,1,0,0,0,0
1868345,1,1,1,0,0,0,0
1868609,1,1,0,0,0,0,0
1868889,0,1,0,0,0,0,0
1869168,0,0,0,0,0,0,0
1869441,0,0,0,0,149,30,0
1869714,0,0,0,1,146,30,0
1869971,0,0,0,1,143,0,0
1870249,0,0,0,1,0,0,0
1870529,0,0,0,0,0,0,0
1870809,0,0,0,0,0,0,0
1871073,0,0,0,0,0,0,0
1871336,0,1,1,0,0,0,0
1871615,1,1,1,0,0,0,0
1871880,1,1,1,0,0,0,0
1872159,1,0,0,0,0,0,0
1872439,0,0,0,0,0,0,0
1872704,0,0,0,0,0,0,0
1872968,0,0,0,1,0,0,0
1873232,0,0,0,1,0,0,0
1873497,0,0,0,1,0,0,0
1873761,0,0,0,1,0,0,0
1874024,0,0,0,1,0,0,0
1874295,0,0,0,1,0,144,0
1874605,1,0,1,1,0,0,0
1874893,1,0,1,1,100,32,0
1875157,0,0,1,1,0,0,0
1875420,0,0,1,1,0,0,0
1875684,0,0,1,0,0,0,0
1875948,0,1,0,0,0,0,0
1876211,0,1,0,0,0,0,0
1876490,0,1,0,0,0,0,0
1876769,0,0,0,0,0,0,0
1877049,0,0,0,0,0,0,0
1877328,0,0,0,0,0,0,0
1877607,0,0,0,0,0,0,0
1877886,1,0,0,1,0,0,0
1878168,1,0,0,1,0,31,0
1878432,1,0,1,1,0,0,0
1878711,0,0,1,1,0,0,0
1878975,0,0,1,1,0,0,0
1879254,0,0,0,1,0,0,0
1879551,0,0,0,1,0,31,0
1879831,0,0,0,1,0,0,0
1880095,0,0,0,0,0,0,0
1880374,0,0,0,0,0,0,0
1880654,0,0,0,0,0,0,0
1880919,0,0,0,0,0,0,0
1881183,0,1,0,0,0,0,0
1881461,1,1,0,0,0,0,0
1881725,1,0,0,0,0,0,0
1882005,1,0,0,0,0,0,0
1882269,0,0,0,0,0,0,0
1882532,0,0,0,0,0,0,0
1882797,0,0,0,0,0,0,0
1883063,0,0,0,1,0,30,0
1883326,0,0,1,1,0,0,0
1883605,0,0,1,1,0,0,0
1883870,0,0,0,1,0,0,0
1884143,0,0,0,1,124,0,0
1884440,0,0,0,1,0,31,0
1884711,0,1,0,1,0,0,153
1884990,0,1,0,1,0,0,0
1885255,1,0,0,1,0,0,0
1885534,1,0,0,0,0,0,0
